x,y
-303.067993164,189.565994263
-303.088012695,189.531005859
-303.111999512,189.490005493
-303.132995605,189.447998047
-303.153015137,189.397994995
-303.178009033,189.350006104
-303.20098877,189.302001953
-303.226989746,189.246994019
-303.255004883,189.190994263
-303.281005859,189.138000488
-303.311004639,189.074005127
-303.338989258,189.016998291
-303.363006592,188.95199585
-303.391998291,188.891998291
-303.428009033,188.804992676
-303.446990967,188.757003784
-303.467010498,188.703994751
-303.480010986,188.660003662
-303.494995117,188.621002197
-303.515991211,188.585998535
-303.524993896,188.552001953
-303.537994385,188.524002075
-303.553985596,188.494003296
-303.566009521,188.462005615
-303.579986572,188.429992676
-303.592010498,188.393997192
-303.605987549,188.361999512
-303.618011475,188.333999634
-303.631988525,188.304000854
-303.641998291,188.274993896
-303.648986816,188.248001099
-303.664001465,188.220993042
-303.674987793,188.195999146
-303.683990479,188.171005249
-303.712005615,188.149002075
-303.717010498,188.125
-303.726989746,188.100997925
-303.734008789,188.072006226
-303.744995117,188.044998169
-303.759002686,188.014007568
-303.776000977,187.979995728
-303.794006348,187.938995361
-303.815002441,187.895996094
-303.830993652,187.845001221
-303.843994141,187.787002563
-303.87298584,187.735992432
-303.894989014,187.675003052
-303.92098999,187.610992432
-303.945007324,187.546005249
-303.976013184,187.473999023
-304.010009766,187.406005859
-304.036987305,187.32699585
-304.070007324,187.248001099
-304.101013184,187.169998169
-304.140991211,187.098007202
-304.17098999,187.020996094
-304.194000244,186.949005127
-304.218994141,186.888000488
-304.24798584,186.830001831
-304.273010254,186.774002075
-304.295013428,186.720001221
-304.315002441,186.667999268
-304.335998535,186.621002197
-304.364013672,186.576004028
-304.386993408,186.533996582
-304.408996582,186.485992432
-304.432006836,186.434005737
-304.45199585,186.382995605
-304.471984863,186.332000732
-304.496002197,186.276000977
-304.524993896,186.223007202
-304.553985596,186.160003662
-304.580993652,186.098007202
-304.609985352,186.029998779
-304.639007568,185.957000732
-304.67098999,185.889007568
-304.700012207,185.815002441
-304.726013184,185.744995117
-304.756988525,185.682006836
-304.782012939,185.628005981
-304.803985596,185.574005127
-304.82598877,185.524993896
-304.851013184,185.481002808
-304.864013672,185.432998657
-304.878997803,185.39100647
-304.894989014,185.354003906
-304.911010742,185.319000244
-304.928009033,185.287002563
-304.940002441,185.255996704
-304.95300293,185.229995728
-304.962005615,185.203994751
-304.973999023,185.179000854
-304.984008789,185.154006958
-304.997009277,185.130004883
-305.006988525,185.106994629
-305.015991211,185.085006714
-305.024993896,185.063995361
-305.032989502,185.039001465
-305.042999268,185.01600647
-305.053985596,184.994003296
-305.065002441,184.970993042
-305.075012207,184.947006226
-305.084014893,184.92300415
-305.096984863,184.901992798
-305.108001709,184.875
-305.119995117,184.845993042
-305.130004883,184.81300354
-305.144989014,184.777999878
-305.160003662,184.742996216
-305.175994873,184.705993652
-305.191986084,184.667007446
-305.208007812,184.62600708
-305.225006104,184.582992554
-305.243988037,184.546005249
-305.260986328,184.501998901
-305.277008057,184.457992554
-305.294006348,184.419998169
-305.309997559,184.386993408
-305.322998047,184.356002808
-305.334991455,184.322998047
-305.343994141,184.29800415
-305.352996826,184.274993896
-305.361999512,184.251998901
-305.37399292,184.23399353
-305.382995605,184.216003418
-305.388000488,184.197006226
-305.394989014,184.177001953
-305.403991699,184.160003662
-305.412994385,184.143997192
-305.42199707,184.121994019
-305.432006836,184.098999023
-305.445007324,184.070999146
-305.45401001,184.039001465
-305.470001221,184.003005981
-305.489013672,183.958999634
-305.511993408,183.912994385
-305.532012939,183.861999512
-305.54800415,183.804992676
-305.567993164,183.748001099
-305.592987061,183.695999146
-305.614990234,183.649002075
-305.635009766,183.604995728
-305.649993896,183.56199646
-305.664001465,183.524002075
-305.677001953,183.488006592
-305.692993164,183.457992554
-305.70300293,183.429000854
-305.713989258,183.401000977
-305.726989746,183.371994019
-305.743011475,183.343994141
-305.755004883,183.315002441
-305.766998291,183.285995483
-305.778015137,183.253997803
-305.787994385,183.220001221
-305.802001953,183.182998657
-305.821014404,183.138000488
-305.842987061,183.089004517
-305.864990234,183.041000366
-305.885986328,182.986999512
-305.903015137,182.927993774
-305.929992676,182.871994019
-305.957000732,182.815002441
-305.980987549,182.753997803
-306.005004883,182.694000244
-306.024993896,182.64100647
-306.045013428,182.589996338
-306.066009521,182.544998169
-306.079986572,182.503005981
-306.095001221,182.462005615
-306.111999512,182.425994873
-306.12399292,182.395996094
-306.135986328,182.369995117
-306.147003174,182.347000122
-306.158996582,182.326004028
-306.167999268,182.302993774
-306.174987793,182.281005859
-306.183990479,182.261993408
-306.191986084,182.242996216
-306.20098877,182.225006104
-306.205993652,182.207992554
-306.210998535,182.188995361
-306.218994141,182.17300415
-306.223999023,182.151992798
-306.230010986,182.132003784
-306.238006592,182.10899353
-306.24798584,182.085998535
-306.260009766,182.065994263
-306.266998291,182.042007446
-306.274993896,182.020996094
-306.282989502,181.996994019
-306.294006348,181.973007202
-306.304992676,181.942001343
-306.317993164,181.906997681
-306.332000732,181.867004395
-306.351013184,181.826004028
-306.365997314,181.777999878
-306.385009766,181.729995728
-306.403991699,181.673995972
-306.428009033,181.621002197
-306.45199585,181.56300354
-306.471984863,181.503997803
-306.493011475,181.449996948
-306.516998291,181.402999878
-306.535003662,181.36000061
-306.549987793,181.320999146
-306.561004639,181.281005859
-306.575012207,181.24899292
-306.588989258,181.222000122
-306.595001221,181.197998047
-306.618011475,181.139007568
-306.630004883,181.106994629
-306.644989014,181.072998047
-306.658996582,181.035995483
-306.682006836,180.994995117
-306.699005127,180.953994751
-306.713989258,180.912002563
-306.733001709,180.867996216
-306.755004883,180.820999146
-306.773010254,180.770996094
-306.791992188,180.716995239
-306.816009521,180.666000366
-306.846008301,180.613006592
-306.864990234,180.56300354
-306.877990723,180.514007568
-306.894989014,180.466003418
-306.92098999,180.425003052
-306.944000244,180.384002686
-306.959991455,180.341995239
-306.972991943,180.294998169
-306.986999512,180.246994019
-307.006988525,180.197998047
-307.028991699,180.149002075
-307.041992188,180.095001221
-307.062988281,180.039993286
-307.082000732,179.981994629
-307.101989746,179.921005249
-307.130004883,179.865005493
-307.162994385,179.802993774
-307.192993164,179.746002197
-307.220001221,179.682998657
-307.243988037,179.619003296
-307.268005371,179.565002441
-307.283996582,179.511993408
-307.299987793,179.468002319
-307.319000244,179.427993774
-307.330993652,179.393005371
-307.343994141,179.360992432
-307.352996826,179.332000732
-307.360992432,179.305999756
-307.372009277,179.283996582
-307.381988525,179.263000488
-307.389007568,179.242004395
-307.398986816,179.223999023
-307.406005859,179.207000732
-307.408996582,179.190002441
-307.416992188,179.17199707
-307.424987793,179.151000977
-307.433013916,179.12600708
-307.444000244,179.098007202
-307.457000732,179.069000244
-307.466003418,179.037002563
-307.481994629,179.003997803
-307.493011475,178.968994141
-307.506011963,178.932998657
-307.516998291,178.893997192
-307.529998779,178.854003906
-307.54800415,178.815002441
-307.567993164,178.770004272
-307.589996338,178.723007202
-307.606994629,178.677001953
-307.625,178.628997803
-307.645996094,178.578994751
-307.665008545,178.526000977
-307.686004639,178.477005005
-307.709014893,178.427001953
-307.729003906,178.37399292
-307.75,178.317993164
-307.770996094,178.259994507
-307.794006348,178.20199585
-307.822998047,178.145996094
-307.847991943,178.085998535
-307.871002197,178.026000977
-307.895996094,177.962997437
-307.92300415,177.901000977
-307.95098877,177.832000732
-307.976989746,177.761993408
-308.006988525,177.692001343
-308.036010742,177.617996216
-308.065002441,177.544006348
-308.092987061,177.470993042
-308.12298584,177.401000977
-308.157989502,177.335998535
-308.178009033,177.274993896
-308.205993652,177.218994141
-308.230987549,177.166000366
-308.253997803,177.117004395
-308.274993896,177.069000244
-308.290008545,177.024002075
-308.308990479,176.977005005
-308.32800293,176.930999756
-308.346008301,176.888000488
-308.364990234,176.848007202
-308.385986328,176.81199646
-308.394989014,176.770004272
-308.410003662,176.729995728
-308.42300415,176.688995361
-308.442993164,176.643997192
-308.462005615,176.595993042
-308.486999512,176.544998169
-308.509002686,176.496002197
-308.537994385,176.43699646
-308.558990479,176.376998901
-308.584014893,176.311004639
-308.609985352,176.253005981
-308.643005371,176.18800354
-308.665985107,176.130004883
-308.687011719,176.074005127
-308.713989258,176.022994995
-308.736999512,175.973007202
-308.756988525,175.927001953
-308.773986816,175.882995605
-308.790985107,175.841995239
-308.802001953,175.804000854
-308.816009521,175.770996094
-308.832000732,175.738998413
-308.846984863,175.707000732
-308.859985352,175.675994873
-308.868988037,175.63999939
-308.880004883,175.606994629
-308.893005371,175.576004028
-308.907012939,175.550003052
-308.920013428,175.526000977
-308.933013916,175.503997803
-308.944000244,175.485992432
-308.950012207,175.470001221
-308.958007812,175.457000732
-308.960998535,175.445999146
-308.970001221,175.429000854
-308.984008789,175.402999878
-308.993988037,175.371994019
-309.006988525,175.335998535
-309.023010254,175.29800415
-309.037994385,175.257003784
-309.053985596,175.218002319
-309.066986084,175.177993774
-309.082000732,175.138000488
-309.098999023,175.100997925
-309.118011475,175.06199646
-309.134002686,175.027999878
-309.144012451,175
-309.153015137,174.972000122
-309.161987305,174.949005127
-309.17098999,174.929000854
-309.184997559,174.906997681
-309.192993164,174.891998291
-309.205993652,174.871994019
-309.213012695,174.854995728
-309.221008301,174.835998535
-309.230010986,174.815994263
-309.234985352,174.794006348
-309.25100708,174.770004272
-309.261993408,174.736999512
-309.276000977,174.705993652
-309.286010742,174.671005249
-309.304992676,174.632003784
-309.324005127,174.593994141
-309.341003418,174.548995972
-309.359985352,174.50100708
-309.37399292,174.458999634
-309.388000488,174.42199707
-309.407989502,174.380004883
-309.42199707,174.347000122
-309.429992676,174.319000244
-309.446990967,174.285995483
-309.459014893,174.259002686
-309.471008301,174.225997925
-309.489990234,174.190994263
-309.506011963,174.152999878
-309.522003174,174.11000061
-309.540985107,174.06199646
-309.562988281,174.013000488
-309.585998535,173.955993652
-309.609008789,173.897994995
-309.638000488,173.839004517
-309.662994385,173.772003174
-309.687988281,173.710998535
-309.716003418,173.651000977
-309.736999512,173.598007202
-309.756988525,173.552001953
-309.778991699,173.49899292
-309.794006348,173.455001831
-309.807006836,173.416000366
-309.820007324,173.376998901
-309.830993652,173.345001221
-309.846984863,173.309005737
-309.859985352,173.274993896
-309.875,173.242004395
-309.889007568,173.210006714
-309.901000977,173.177001953
-309.915985107,173.143997192
-309.933990479,173.11000061
-309.947998047,173.074005127
-309.964996338,173.035003662
-309.985992432,172.99899292
-310,172.958999634
-310.019012451,172.917007446
-310.031005859,172.875
-310.04901123,172.830001831
-310.066009521,172.787002563
-310.088989258,172.740005493
-310.105987549,172.695999146
-310.130004883,172.645004272
-310.148986816,172.598999023
-310.161987305,172.54800415
-310.183990479,172.496002197
-310.208007812,172.445007324
-310.226013184,172.39100647
-310.244995117,172.337997437
-310.265991211,172.287002563
-310.286010742,172.23500061
-310.308013916,172.188995361
-310.325012207,172.149002075
-310.333007812,172.106994629
-310.342010498,172.070007324
-310.355987549,172.037994385
-310.368988037,172.011001587
-310.37701416,171.98399353
-310.385986328,171.960006714
-310.394012451,171.940994263
-310.403991699,171.917007446
-310.415985107,171.886001587
-310.434997559,171.850006104
-310.445007324,171.811004639
-310.463012695,171.772994995
-310.480010986,171.729003906
-310.49798584,171.680999756
-310.523010254,171.628997803
-310.542999268,171.570999146
-310.572998047,171.507995605
-310.601989746,171.445007324
-310.631011963,171.378005981
-310.657989502,171.315994263
-310.687011719,171.263000488
-310.70401001,171.212997437
-310.726013184,171.160995483
-310.74798584,171.119003296
-310.772003174,171.076004028
-310.789001465,171.037002563
-310.79901123,171.001998901
-310.811004639,170.973007202
-310.82800293,170.949005127
-310.841003418,170.925003052
-310.855987549,170.904998779
-310.871002197,170.87399292
-310.87701416,170.850006104
-310.891998291,170.82699585
-310.907012939,170.800003052
-310.92098999,170.772994995
-310.933990479,170.742996216
-310.950012207,170.714004517
-310.967987061,170.682998657
-310.983001709,170.651992798
-311.005004883,170.619995117
-311.023986816,170.593002319
-311.039001465,170.567993164
-311.049987793,170.54800415
-311.054992676,170.531997681
-311.062011719,170.520004272
-311.069000244,170.513000488
-311.07800293,170.503005981
-311.079986572,170.49899292
-311.084014893,170.492004395
-311.088012695,170.48399353
-311.095001221,170.475997925
-311.101989746,170.464004517
-311.109985352,170.447006226
-311.121002197,170.427001953
-311.135986328,170.401000977
-311.157012939,170.371002197
-311.17401123,170.333999634
-311.199005127,170.291000366
-311.226989746,170.246994019
-311.260009766,170.197998047
-311.295013428,170.145004272
-311.324005127,170.100997925
-311.350006104,170.057998657
-311.37399292,170.01499939
-311.403991699,169.973999023
-311.429992676,169.934997559
-311.454986572,169.897994995
-311.471008301,169.867996216
-311.489013672,169.839996338
-311.507995605,169.81199646
-311.536987305,169.781997681
-311.549987793,169.761993408
-311.562011719,169.744003296
-311.574005127,169.729003906
-311.587005615,169.699996948
-311.604003906,169.669998169
-311.62701416,169.638000488
-311.643005371,169.60899353
-311.667999268,169.569000244
-311.699005127,169.526992798
-311.740997314,169.473007202
-311.772003174,169.429992676
-311.800994873,169.386993408
-311.834991455,169.343994141
-311.865997314,169.304000854
-311.888000488,169.276992798
-311.910003662,169.253005981
-311.92199707,169.236999512
-311.930999756,169.223999023
-311.938995361,169.216995239
-311.938995361,169.216995239
-311.937011719,169.218002319
-311.937988281,169.214996338
-311.941986084,169.212005615
-311.947998047,169.20300293
-311.955993652,169.192001343
-311.967987061,169.177001953
-311.975006104,169.166000366
-311.984985352,169.156005859
-311.990997314,169.147003174
-311.99899292,169.139007568
-312.005004883,169.132995605
-312.010986328,169.12600708
-312.015014648,169.119995117
-312.019989014,169.113998413
-312.022003174,169.10899353
-312.028991699,169.102996826
-312.032989502,169.098007202
-312.037994385,169.093002319
-312.04699707,169.083999634
-312.057006836,169.070999146
-312.065002441,169.063995361
-312.072998047,169.054992676
-312.082000732,169.042007446
-312.095001221,169.027999878
-312.110992432,169.011001587
-312.131011963,168.988998413
-312.153991699,168.966003418
-312.17199707,168.940002441
-312.192993164,168.908996582
-312.220001221,168.876998901
-312.25,168.845001221
-312.290985107,168.802993774
-312.322998047,168.772003174
-312.355987549,168.738006592
-312.37600708,168.710006714
-312.395996094,168.684005737
-312.42199707,168.662994385
-312.447998047,168.645004272
-312.484985352,168.62399292
-312.505004883,168.606002808
-312.519012451,168.589996338
-312.535003662,168.57699585
-312.550994873,168.561004639
-312.572998047,168.542007446
-312.600006104,168.524993896
-312.630004883,168.505996704
-312.657989502,168.488006592
-312.690002441,168.462997437
-312.721984863,168.434005737
-312.759002686,168.402999878
-312.804992676,168.371994019
-312.855010986,168.339004517
-312.903991699,168.305999756
-312.950012207,168.270004272
-312.989990234,168.238998413
-313.027008057,168.210006714
-313.059997559,168.18699646
-313.084014893,168.167007446
-313.109008789,168.149002075
-313.128997803,168.126998901
-313.154998779,168.10899353
-313.186004639,168.091003418
-313.214996338,168.074005127
-313.236999512,168.06199646
-313.260009766,168.04699707
-313.278991699,168.035003662
-313.303985596,168.020996094
-313.32901001,168.003997803
-313.352996826,167.988006592
-313.372009277,167.973007202
-313.390014648,167.960006714
-313.406005859,167.947006226
-313.42098999,167.936004639
-313.433013916,167.927001953
-313.446990967,167.917999268
-313.462005615,167.910003662
-313.473999023,167.899002075
-313.503997803,167.893005371
-313.528991699,167.878005981
-313.553985596,167.86000061
-313.580993652,167.841003418
-313.608001709,167.822998047
-313.640014648,167.800994873
-313.67098999,167.781005859
-313.697998047,167.759994507
-313.726989746,167.738998413
-313.760009766,167.718994141
-313.790008545,167.699996948
-313.811004639,167.684005737
-313.82598877,167.675994873
-313.834014893,167.671005249
-313.835998535,167.667007446
-313.835998535,167.667999268
-313.835998535,167.667999268
-313.841003418,167.664001465
-313.851989746,167.656997681
-313.871002197,167.645004272
-313.889007568,167.634994507
-313.907012939,167.62399292
-313.925994873,167.610992432
-313.95199585,167.598007202
-313.972991943,167.585006714
-313.993988037,167.572006226
-314.015991211,167.561004639
-314.039001465,167.54800415
-314.067993164,167.533004761
-314.095001221,167.518005371
-314.118988037,167.501998901
-314.140991211,167.492004395
-314.156005859,167.481994629
-314.17401123,167.472000122
-314.187988281,167.462997437
-314.204986572,167.45300293
-314.222991943,167.445999146
-314.239013672,167.434997559
-314.256988525,167.425994873
-314.273986816,167.414993286
-314.29800415,167.406997681
-314.32699585,167.395004272
-314.352996826,167.378005981
-314.381988525,167.360992432
-314.417999268,167.345001221
-314.45300293,167.324996948
-314.490997314,167.304992676
-314.536010742,167.279998779
-314.580993652,167.257003784
-314.627990723,167.236999512
-314.680999756,167.212997437
-314.729003906,167.188995361
-314.778991699,167.167007446
-314.82598877,167.141998291
-314.871002197,167.119003296
-314.916992188,167.102005005
-314.962005615,167.083999634
-314.994995117,167.070999146
-315.024993896,167.052993774
-315.04901123,167.039993286
-315.071990967,167.024002075
-315.097991943,167.014007568
-315.134002686,167.003997803
-315.169006348,166.990997314
-315.196014404,166.979003906
