x,y
-333.712005615,171.738998413
-333.640014648,171.710998535
-333.57598877,171.684997559
-333.511993408,171.662002563
-333.449005127,171.638000488
-333.380004883,171.617004395
-333.316009521,171.593994141
-333.25201416,171.570007324
-333.187988281,171.54699707
-333.125,171.526992798
-333.062011719,171.494003296
-333.00100708,171.472000122
-332.934997559,171.45199585
-332.87298584,171.43699646
-332.813995361,171.412994385
-332.753997803,171.388000488
-332.692993164,171.367004395
-332.631988525,171.345001221
-332.570007324,171.324005127
-332.507995605,171.307006836
-332.445007324,171.287994385
-332.390014648,171.261993408
-332.332000732,171.240005493
-332.272003174,171.220993042
-332.213989258,171.205993652
-332.156005859,171.180999756
-332.104003906,171.156997681
-332.049987793,171.138000488
-332.00100708,171.115005493
-331.955993652,171.089996338
-331.907012939,171.074996948
-331.855987549,171.057998657
-331.805999756,171.037994385
-331.761993408,171.022003174
-331.713012695,171.00100708
